"","uid","species_group","cover"
"5390","VP.5.B.29.2015","woodrush",0
"5391","VP.5.B.41.2017","grass",66
"5392","VP.5.B.41.2017","herb",32
"5393","VP.5.B.41.2017","horsetail",0
"5394","VP.5.B.41.2017","moss",8
"5395","VP.5.B.41.2017","rush",28
"5396","VP.5.B.41.2017","sedge",34
"5397","VP.5.B.41.2017","woodrush",0
"5398","VP.5.B.78.2016","grass",33
"5399","VP.5.B.78.2016","herb",28
"5400","VP.5.B.78.2016","horsetail",0
"5401","VP.5.B.78.2016","moss",0
"5402","VP.5.B.78.2016","rush",36
"5403","VP.5.B.78.2016","sedge",27
"5404","VP.5.B.78.2016","woodrush",0
"5405","VP.5.B.80.2015","grass",35
"5406","VP.5.B.80.2015","herb",52
"5407","VP.5.B.80.2015","horsetail",0
"5408","VP.5.B.80.2015","moss",3
"5409","VP.5.B.80.2015","rush",1
"5410","VP.5.B.80.2015","sedge",14
"5411","VP.5.B.80.2015","woodrush",1
"5412","VP.5.B.83.2016","grass",54
"5413","VP.5.B.83.2016","herb",24
"5414","VP.5.B.83.2016","horsetail",0
"5415","VP.5.B.83.2016","moss",0
"5416","VP.5.B.83.2016","rush",36
"5417","VP.5.B.83.2016","sedge",20
"5418","VP.5.B.83.2016","woodrush",1
"5419","VP.5.C.10.2016","grass",59
"5420","VP.5.C.10.2016","herb",48
"5421","VP.5.C.10.2016","horsetail",0
"5422","VP.5.C.10.2016","moss",0
"5423","VP.5.C.10.2016","rush",12
"5424","VP.5.C.10.2016","sedge",4
"5425","VP.5.C.10.2016","woodrush",1
"5426","VP.5.C.10.2017","grass",16
"5427","VP.5.C.10.2017","herb",38
"5428","VP.5.C.10.2017","horsetail",0
"5429","VP.5.C.10.2017","moss",3
"5430","VP.5.C.10.2017","rush",7
"5431","VP.5.C.10.2017","sedge",24
"5432","VP.5.C.10.2017","woodrush",0
"5433","VP.5.C.14.2015","grass",38
"5434","VP.5.C.14.2015","herb",52
"5435","VP.5.C.14.2015","horsetail",0
"5436","VP.5.C.14.2015","moss",14
"5437","VP.5.C.14.2015","rush",40
"5438","VP.5.C.14.2015","sedge",17
"5439","VP.5.C.14.2015","woodrush",0
"5440","VP.5.C.28.2015","grass",19
"5441","VP.5.C.28.2015","herb",39
"5442","VP.5.C.28.2015","horsetail",0
"5443","VP.5.C.28.2015","moss",5
"5444","VP.5.C.28.2015","rush",35
"5445","VP.5.C.28.2015","sedge",8
"5446","VP.5.C.28.2015","woodrush",1
"5447","VP.5.C.29.2016","grass",38
"5448","VP.5.C.29.2016","herb",25
"5449","VP.5.C.29.2016","horsetail",0
"5450","VP.5.C.29.2016","moss",0
"5451","VP.5.C.29.2016","rush",28
"5452","VP.5.C.29.2016","sedge",24
"5453","VP.5.C.29.2016","woodrush",1
"5454","VP.5.C.41.2015","grass",46
"5455","VP.5.C.41.2015","herb",45
"5456","VP.5.C.41.2015","horsetail",0
"5457","VP.5.C.41.2015","moss",22
"5458","VP.5.C.41.2015","rush",23
"5459","VP.5.C.41.2015","sedge",27
"5460","VP.5.C.41.2015","woodrush",1
"5461","VP.5.C.78.2017","grass",30
"5462","VP.5.C.78.2017","herb",40
"5463","VP.5.C.78.2017","horsetail",0
"5464","VP.5.C.78.2017","moss",7
"5465","VP.5.C.78.2017","rush",37
"5466","VP.5.C.78.2017","sedge",18
"5467","VP.5.C.78.2017","woodrush",0
"5468","VP.5.C.80.2016","grass",56
"5469","VP.5.C.80.2016","herb",19
"5470","VP.5.C.80.2016","horsetail",0
"5471","VP.5.C.80.2016","moss",0
"5472","VP.5.C.80.2016","rush",20
"5473","VP.5.C.80.2016","sedge",4
"5474","VP.5.C.80.2016","woodrush",1
"5475","VP.5.C.83.2017","grass",65
"5476","VP.5.C.83.2017","herb",32
"5477","VP.5.C.83.2017","horsetail",0
"5478","VP.5.C.83.2017","moss",6
"5479","VP.5.C.83.2017","rush",15
"5480","VP.5.C.83.2017","sedge",27
"5481","VP.5.C.83.2017","woodrush",1
"5482","VP.6.A.16.2015","grass",34
"5483","VP.6.A.16.2015","herb",31
"5484","VP.6.A.16.2015","horsetail",0
"5485","VP.6.A.16.2015","moss",4
"5486","VP.6.A.16.2015","rush",35
"5487","VP.6.A.16.2015","sedge",13
"5488","VP.6.A.16.2015","woodrush",0
"5489","VP.6.A.3.2016","grass",32
"5490","VP.6.A.3.2016","herb",17
"5491","VP.6.A.3.2016","horsetail",0
"5492","VP.6.A.3.2016","moss",0
"5493","VP.6.A.3.2016","rush",2
"5494","VP.6.A.3.2016","sedge",0
"5495","VP.6.A.3.2016","woodrush",0
"5496","VP.6.A.42.2015","grass",35
"5497","VP.6.A.42.2015","herb",31
"5498","VP.6.A.42.2015","horsetail",0
"5499","VP.6.A.42.2015","moss",0
"5500","VP.6.A.42.2015","rush",28
"5501","VP.6.A.42.2015","sedge",0
"5502","VP.6.A.42.2015","woodrush",0
"5503","VP.6.A.47.2017","grass",31
"5504","VP.6.A.47.2017","herb",16
"5505","VP.6.A.47.2017","horsetail",0
"5506","VP.6.A.47.2017","moss",10
"5507","VP.6.A.47.2017","rush",28
"5508","VP.6.A.47.2017","sedge",1
"5509","VP.6.A.47.2017","woodrush",0
"5510","VP.6.A.48.2017","grass",51
"5511","VP.6.A.48.2017","herb",16
"5512","VP.6.A.48.2017","horsetail",0
"5513","VP.6.A.48.2017","moss",2
"5514","VP.6.A.48.2017","rush",20
"5515","VP.6.A.48.2017","sedge",0
"5516","VP.6.A.48.2017","woodrush",0
"5517","VP.6.A.53.2015","grass",42
"5518","VP.6.A.53.2015","herb",25
"5519","VP.6.A.53.2015","horsetail",0
"5520","VP.6.A.53.2015","moss",4
"5521","VP.6.A.53.2015","rush",30
"5522","VP.6.A.53.2015","sedge",0
"5523","VP.6.A.53.2015","woodrush",0
"5524","VP.6.A.79.2016","grass",25
"5525","VP.6.A.79.2016","herb",7
"5526","VP.6.A.79.2016","horsetail",0
"5527","VP.6.A.79.2016","moss",0
"5528","VP.6.A.79.2016","rush",12
"5529","VP.6.A.79.2016","sedge",16
"5530","VP.6.A.79.2016","woodrush",0
"5531","VP.6.A.86.2017","grass",68
"5532","VP.6.A.86.2017","herb",8
"5533","VP.6.A.86.2017","horsetail",0
"5534","VP.6.A.86.2017","moss",6
"5535","VP.6.A.86.2017","rush",22
"5536","VP.6.A.86.2017","sedge",14
"5537","VP.6.A.86.2017","woodrush",0
"5538","VP.6.A.96.2016","grass",50
"5539","VP.6.A.96.2016","herb",7
"5540","VP.6.A.96.2016","horsetail",0
"5541","VP.6.A.96.2016","moss",0
"5542","VP.6.A.96.2016","rush",3
"5543","VP.6.A.96.2016","sedge",14
"5544","VP.6.A.96.2016","woodrush",0
"5545","VP.6.B.13.2016","grass",42
"5546","VP.6.B.13.2016","herb",52
"5547","VP.6.B.13.2016","horsetail",0
"5548","VP.6.B.13.2016","moss",0
"5549","VP.6.B.13.2016","rush",30
"5550","VP.6.B.13.2016","sedge",26
"5551","VP.6.B.13.2016","woodrush",1
"5552","VP.6.B.3.2017","grass",52
"5553","VP.6.B.3.2017","herb",47
"5554","VP.6.B.3.2017","horsetail",0
"5555","VP.6.B.3.2017","moss",2
"5556","VP.6.B.3.2017","rush",44
"5557","VP.6.B.3.2017","sedge",1
"5558","VP.6.B.3.2017","woodrush",0
"5559","VP.6.B.47.2015","grass",43
"5560","VP.6.B.47.2015","herb",25
"5561","VP.6.B.47.2015","horsetail",0
"5562","VP.6.B.47.2015","moss",8
"5563","VP.6.B.47.2015","rush",23
"5564","VP.6.B.47.2015","sedge",21
"5565","VP.6.B.47.2015","woodrush",1
"5566","VP.6.B.48.2015","grass",49
"5567","VP.6.B.48.2015","herb",29
"5568","VP.6.B.48.2015","horsetail",0
"5569","VP.6.B.48.2015","moss",5
"5570","VP.6.B.48.2015","rush",23
"5571","VP.6.B.48.2015","sedge",14
"5572","VP.6.B.48.2015","woodrush",1
"5573","VP.6.B.79.2017","grass",26
"5574","VP.6.B.79.2017","herb",28
"5575","VP.6.B.79.2017","horsetail",0
"5576","VP.6.B.79.2017","moss",6
"5577","VP.6.B.79.2017","rush",39
"5578","VP.6.B.79.2017","sedge",30
"5579","VP.6.B.79.2017","woodrush",0
"5580","VP.6.B.84.2016","grass",47
"5581","VP.6.B.84.2016","herb",38
"5582","VP.6.B.84.2016","horsetail",0
"5583","VP.6.B.84.2016","moss",0
"5584","VP.6.B.84.2016","rush",43
"5585","VP.6.B.84.2016","sedge",5
"5586","VP.6.B.84.2016","woodrush",0
"5587","VP.6.B.85.2016","grass",53
"5588","VP.6.B.85.2016","herb",39
"5589","VP.6.B.85.2016","horsetail",0
"5590","VP.6.B.85.2016","moss",0
"5591","VP.6.B.85.2016","rush",38
"5592","VP.6.B.85.2016","sedge",14
"5593","VP.6.B.85.2016","woodrush",0
"5594","VP.6.B.86.2015","grass",30
"5595","VP.6.B.86.2015","herb",14
"5596","VP.6.B.86.2015","horsetail",0
"5597","VP.6.B.86.2015","moss",8
"5598","VP.6.B.86.2015","rush",23
"5599","VP.6.B.86.2015","sedge",3
"5600","VP.6.B.86.2015","woodrush",0
"5601","VP.6.B.96.2017","grass",29
"5602","VP.6.B.96.2017","herb",22
"5603","VP.6.B.96.2017","horsetail",0
"5604","VP.6.B.96.2017","moss",11
"5605","VP.6.B.96.2017","rush",7
"5606","VP.6.B.96.2017","sedge",1
"5607","VP.6.B.96.2017","woodrush",0
"5608","VP.6.C.13.2017","grass",45
"5609","VP.6.C.13.2017","herb",45
"5610","VP.6.C.13.2017","horsetail",0
"5611","VP.6.C.13.2017","moss",6
"5612","VP.6.C.13.2017","rush",43
"5613","VP.6.C.13.2017","sedge",16
"5614","VP.6.C.13.2017","woodrush",1
"5615","VP.6.C.3.2015","grass",52
"5616","VP.6.C.3.2015","herb",52
"5617","VP.6.C.3.2015","horsetail",1
"5618","VP.6.C.3.2015","moss",8
"5619","VP.6.C.3.2015","rush",14
"5620","VP.6.C.3.2015","sedge",18
"5621","VP.6.C.3.2015","woodrush",0
"5622","VP.6.C.47.2016","grass",53
"5623","VP.6.C.47.2016","herb",25
"5624","VP.6.C.47.2016","horsetail",0
"5625","VP.6.C.47.2016","moss",0
"5626","VP.6.C.47.2016","rush",36
"5627","VP.6.C.47.2016","sedge",10
"5628","VP.6.C.47.2016","woodrush",1
"5629","VP.6.C.48.2016","grass",60
"5630","VP.6.C.48.2016","herb",46
"5631","VP.6.C.48.2016","horsetail",0
"5632","VP.6.C.48.2016","moss",0
"5633","VP.6.C.48.2016","rush",30
"5634","VP.6.C.48.2016","sedge",15
"5635","VP.6.C.48.2016","woodrush",0
"5636","VP.6.C.79.2015","grass",25
"5637","VP.6.C.79.2015","herb",37
"5638","VP.6.C.79.2015","horsetail",0
"5639","VP.6.C.79.2015","moss",21
"5640","VP.6.C.79.2015","rush",28
"5641","VP.6.C.79.2015","sedge",27
"5642","VP.6.C.79.2015","woodrush",0
"5643","VP.6.C.84.2017","grass",49
"5644","VP.6.C.84.2017","herb",24
"5645","VP.6.C.84.2017","horsetail",0
"5646","VP.6.C.84.2017","moss",10
"5647","VP.6.C.84.2017","rush",36
"5648","VP.6.C.84.2017","sedge",1
"5649","VP.6.C.84.2017","woodrush",0
"5650","VP.6.C.85.2017","grass",50
"5651","VP.6.C.85.2017","herb",34
"5652","VP.6.C.85.2017","horsetail",0
"5653","VP.6.C.85.2017","moss",6
"5654","VP.6.C.85.2017","rush",45
"5655","VP.6.C.85.2017","sedge",21
"5656","VP.6.C.85.2017","woodrush",1
"5657","VP.6.C.86.2016","grass",22
"5658","VP.6.C.86.2016","herb",28
"5659","VP.6.C.86.2016","horsetail",0
"5660","VP.6.C.86.2016","moss",0
"5661","VP.6.C.86.2016","rush",23
"5662","VP.6.C.86.2016","sedge",21
"5663","VP.6.C.86.2016","woodrush",0
"5664","VP.6.C.96.2015","grass",38
"5665","VP.6.C.96.2015","herb",41
"5666","VP.6.C.96.2015","horsetail",0
"5667","VP.6.C.96.2015","moss",6
"5668","VP.6.C.96.2015","rush",51
"5669","VP.6.C.96.2015","sedge",5
"5670","VP.6.C.96.2015","woodrush",0
"5671","VP.7.A.17.2017","grass",27
"5672","VP.7.A.17.2017","herb",47
"5673","VP.7.A.17.2017","horsetail",0
"5674","VP.7.A.17.2017","moss",9
"5675","VP.7.A.17.2017","rush",28
"5676","VP.7.A.17.2017","sedge",17
"5677","VP.7.A.17.2017","woodrush",0
"5678","VP.7.A.24.2016","grass",38
"5679","VP.7.A.24.2016","herb",12
"5680","VP.7.A.24.2016","horsetail",0
"5681","VP.7.A.24.2016","moss",0
"5682","VP.7.A.24.2016","rush",16
"5683","VP.7.A.24.2016","sedge",14
"5684","VP.7.A.24.2016","woodrush",0
"5685","VP.7.A.24.2017","grass",29
"5686","VP.7.A.24.2017","herb",9
"5687","VP.7.A.24.2017","horsetail",1
"5688","VP.7.A.24.2017","moss",8
"5689","VP.7.A.24.2017","rush",20
"5690","VP.7.A.24.2017","sedge",24
"5691","VP.7.A.24.2017","woodrush",0
"5692","VP.7.A.33.2017","grass",50
"5693","VP.7.A.33.2017","herb",14
"5694","VP.7.A.33.2017","horsetail",0
"5695","VP.7.A.33.2017","moss",9
"5696","VP.7.A.33.2017","rush",31
"5697","VP.7.A.33.2017","sedge",14
"5698","VP.7.A.33.2017","woodrush",1
"5699","VP.7.A.50.2015","grass",33
"5700","VP.7.A.50.2015","herb",25
"5701","VP.7.A.50.2015","horsetail",0
"5702","VP.7.A.50.2015","moss",3
"5703","VP.7.A.50.2015","rush",29
"5704","VP.7.A.50.2015","sedge",8
"5705","VP.7.A.50.2015","woodrush",1
"5706","VP.7.A.59.2015","grass",30
"5707","VP.7.A.59.2015","herb",24
"5708","VP.7.A.59.2015","horsetail",1
"5709","VP.7.A.59.2015","moss",6
"5710","VP.7.A.59.2015","rush",38
"5711","VP.7.A.59.2015","sedge",11
"5712","VP.7.A.59.2015","woodrush",1
"5713","VP.7.A.63.2016","grass",42
"5714","VP.7.A.63.2016","herb",15
"5715","VP.7.A.63.2016","horsetail",0
"5716","VP.7.A.63.2016","moss",0
"5717","VP.7.A.63.2016","rush",7
"5718","VP.7.A.63.2016","sedge",7
"5719","VP.7.A.63.2016","woodrush",0
"5720","VP.7.A.98.2015","grass",47
"5721","VP.7.A.98.2015","herb",29
"5722","VP.7.A.98.2015","horsetail",1
"5723","VP.7.A.98.2015","moss",15
"5724","VP.7.A.98.2015","rush",38
"5725","VP.7.A.98.2015","sedge",30
"5726","VP.7.A.98.2015","woodrush",0
"5727","VP.7.A.99.2016","grass",31
"5728","VP.7.A.99.2016","herb",63
"5729","VP.7.A.99.2016","horsetail",1
"5730","VP.7.A.99.2016","moss",0
"5731","VP.7.A.99.2016","rush",16
"5732","VP.7.A.99.2016","sedge",10
"5733","VP.7.A.99.2016","woodrush",2
"5734","VP.7.B.17.2015","grass",63
"5735","VP.7.B.17.2015","herb",29
"5736","VP.7.B.17.2015","horsetail",0
"5737","VP.7.B.17.2015","moss",16
"5738","VP.7.B.17.2015","rush",16
"5739","VP.7.B.17.2015","sedge",20
"5740","VP.7.B.17.2015","woodrush",3
"5741","VP.7.B.2.2017","grass",33
"5742","VP.7.B.2.2017","herb",49
"5743","VP.7.B.2.2017","horsetail",0
"5744","VP.7.B.2.2017","moss",11
"5745","VP.7.B.2.2017","rush",46
"5746","VP.7.B.2.2017","sedge",14
"5747","VP.7.B.2.2017","woodrush",1
"5748","VP.7.B.24.2015","grass",65
"5749","VP.7.B.24.2015","herb",40
"5750","VP.7.B.24.2015","horsetail",0
"5751","VP.7.B.24.2015","moss",9
"5752","VP.7.B.24.2015","rush",3
"5753","VP.7.B.24.2015","sedge",16
"5754","VP.7.B.24.2015","woodrush",3
"5755","VP.7.B.33.2015","grass",61
"5756","VP.7.B.33.2015","herb",26
"5757","VP.7.B.33.2015","horsetail",0
"5758","VP.7.B.33.2015","moss",8
"5759","VP.7.B.33.2015","rush",16
"5760","VP.7.B.33.2015","sedge",6
"5761","VP.7.B.33.2015","woodrush",2
"5762","VP.7.B.50.2016","grass",17
"5763","VP.7.B.50.2016","herb",21
"5764","VP.7.B.50.2016","horsetail",0
"5765","VP.7.B.50.2016","moss",0
"5766","VP.7.B.50.2016","rush",3
"5767","VP.7.B.50.2016","sedge",8
"5768","VP.7.B.50.2016","woodrush",0
"5769","VP.7.B.59.2016","grass",42
"5770","VP.7.B.59.2016","herb",29
"5771","VP.7.B.59.2016","horsetail",0
"5772","VP.7.B.59.2016","moss",0
"5773","VP.7.B.59.2016","rush",31
"5774","VP.7.B.59.2016","sedge",16
"5775","VP.7.B.59.2016","woodrush",0
"5776","VP.7.B.63.2017","grass",14
"5777","VP.7.B.63.2017","herb",50
"5778","VP.7.B.63.2017","horsetail",0
"5779","VP.7.B.63.2017","moss",10
"5780","VP.7.B.63.2017","rush",23
"5781","VP.7.B.63.2017","sedge",2
"5782","VP.7.B.63.2017","woodrush",0
"5783","VP.7.B.98.2016","grass",21
"5784","VP.7.B.98.2016","herb",47
"5785","VP.7.B.98.2016","horsetail",0
"5786","VP.7.B.98.2016","moss",0
"5787","VP.7.B.98.2016","rush",19
"5788","VP.7.B.98.2016","sedge",1
"5789","VP.7.B.98.2016","woodrush",0
"5790","VP.7.B.99.2017","grass",16
"5791","VP.7.B.99.2017","herb",28
"5792","VP.7.B.99.2017","horsetail",0
"5793","VP.7.B.99.2017","moss",14
"5794","VP.7.B.99.2017","rush",17
"5795","VP.7.B.99.2017","sedge",0
"5796","VP.7.B.99.2017","woodrush",1
"5797","VP.7.C.17.2016","grass",52
"5798","VP.7.C.17.2016","herb",59
"5799","VP.7.C.17.2016","horsetail",0
"5800","VP.7.C.17.2016","moss",0
"5801","VP.7.C.17.2016","rush",28
"5802","VP.7.C.17.2016","sedge",23
"5803","VP.7.C.17.2016","woodrush",1
"5804","VP.7.C.24.2015","grass",31
"5805","VP.7.C.24.2015","herb",29
"5806","VP.7.C.24.2015","horsetail",0
"5807","VP.7.C.24.2015","moss",16
"5808","VP.7.C.24.2015","rush",35
"5809","VP.7.C.24.2015","sedge",5
"5810","VP.7.C.24.2015","woodrush",1
"5811","VP.7.C.24.2016","grass",55
"5812","VP.7.C.24.2016","herb",24
"5813","VP.7.C.24.2016","horsetail",0
"5814","VP.7.C.24.2016","moss",0
"5815","VP.7.C.24.2016","rush",28
"5816","VP.7.C.24.2016","sedge",24
"5817","VP.7.C.24.2016","woodrush",0
"5818","VP.7.C.33.2016","grass",57
"5819","VP.7.C.33.2016","herb",22
"5820","VP.7.C.33.2016","horsetail",0
"5821","VP.7.C.33.2016","moss",0
"5822","VP.7.C.33.2016","rush",21
"5823","VP.7.C.33.2016","sedge",18
"5824","VP.7.C.33.2016","woodrush",0
"5825","VP.7.C.50.2017","grass",29
"5826","VP.7.C.50.2017","herb",54
"5827","VP.7.C.50.2017","horsetail",0
"5828","VP.7.C.50.2017","moss",7
"5829","VP.7.C.50.2017","rush",27
"5830","VP.7.C.50.2017","sedge",30
"5831","VP.7.C.50.2017","woodrush",1
"5832","VP.7.C.59.2017","grass",25
"5833","VP.7.C.59.2017","herb",32
"5834","VP.7.C.59.2017","horsetail",0
"5835","VP.7.C.59.2017","moss",8
"5836","VP.7.C.59.2017","rush",37
"5837","VP.7.C.59.2017","sedge",11
"5838","VP.7.C.59.2017","woodrush",1
"5839","VP.7.C.63.2015","grass",45
"5840","VP.7.C.63.2015","herb",29
"5841","VP.7.C.63.2015","horsetail",0
"5842","VP.7.C.63.2015","moss",13
"5843","VP.7.C.63.2015","rush",28
"5844","VP.7.C.63.2015","sedge",3
"5845","VP.7.C.63.2015","woodrush",0
"5846","VP.7.C.98.2017","grass",22
"5847","VP.7.C.98.2017","herb",27
"5848","VP.7.C.98.2017","horsetail",0
"5849","VP.7.C.98.2017","moss",10
"5850","VP.7.C.98.2017","rush",24
"5851","VP.7.C.98.2017","sedge",15
"5852","VP.7.C.98.2017","woodrush",0
"5853","VP.7.C.99.2015","grass",20
"5854","VP.7.C.99.2015","herb",47
"5855","VP.7.C.99.2015","horsetail",1
"5856","VP.7.C.99.2015","moss",18
"5857","VP.7.C.99.2015","rush",20
"5858","VP.7.C.99.2015","sedge",8
"5859","VP.7.C.99.2015","woodrush",1
"5860","VP.8.A.12.2016","grass",38
"5861","VP.8.A.12.2016","herb",38
"5862","VP.8.A.12.2016","horsetail",0
"5863","VP.8.A.12.2016","moss",5
"5864","VP.8.A.12.2016","rush",23
"5865","VP.8.A.12.2016","sedge",5
"5866","VP.8.A.12.2016","woodrush",1
"5867","VP.8.A.16.2015","grass",39
"5868","VP.8.A.16.2015","herb",20
"5869","VP.8.A.16.2015","horsetail",1
"5870","VP.8.A.16.2015","moss",10
"5871","VP.8.A.16.2015","rush",35
"5872","VP.8.A.16.2015","sedge",16
"5873","VP.8.A.16.2015","woodrush",1
"5874","VP.8.A.31.2016","grass",43
"5875","VP.8.A.31.2016","herb",29
"5876","VP.8.A.31.2016","horsetail",0
"5877","VP.8.A.31.2016","moss",0
"5878","VP.8.A.31.2016","rush",20
"5879","VP.8.A.31.2016","sedge",14
"5880","VP.8.A.31.2016","woodrush",0
"5881","VP.8.A.42.2015","grass",16
"5882","VP.8.A.42.2015","herb",14
"5883","VP.8.A.42.2015","horsetail",0
"5884","VP.8.A.42.2015","moss",0
"5885","VP.8.A.42.2015","rush",0
"5886","VP.8.A.42.2015","sedge",0
"5887","VP.8.A.42.2015","woodrush",1
"5888","VP.8.A.45.2017","grass",27
"5889","VP.8.A.45.2017","herb",16
"5890","VP.8.A.45.2017","horsetail",0
"5891","VP.8.A.45.2017","moss",2
"5892","VP.8.A.45.2017","rush",28
"5893","VP.8.A.45.2017","sedge",14
"5894","VP.8.A.45.2017","woodrush",0
"5895","VP.8.A.47.2016","grass",32
"5896","VP.8.A.47.2016","herb",27
"5897","VP.8.A.47.2016","horsetail",1
"5898","VP.8.A.47.2016","moss",0
"5899","VP.8.A.47.2016","rush",16
"5900","VP.8.A.47.2016","sedge",24
"5901","VP.8.A.47.2016","woodrush",0
"5902","VP.8.A.53.2015","grass",32
"5903","VP.8.A.53.2015","herb",41
"5904","VP.8.A.53.2015","horsetail",0
"5905","VP.8.A.53.2015","moss",0
"5906","VP.8.A.53.2015","rush",28
"5907","VP.8.A.53.2015","sedge",16
"5908","VP.8.A.53.2015","woodrush",0
"5909","VP.8.A.66.2017","grass",31
"5910","VP.8.A.66.2017","herb",21
"5911","VP.8.A.66.2017","horsetail",1
"5912","VP.8.A.66.2017","moss",2
"5913","VP.8.A.66.2017","rush",36
"5914","VP.8.A.66.2017","sedge",24
"5915","VP.8.A.66.2017","woodrush",1
"5916","VP.8.A.91.2017","grass",37
"5917","VP.8.A.91.2017","herb",19
"5918","VP.8.A.91.2017","horsetail",0
"5919","VP.8.A.91.2017","moss",11
"5920","VP.8.A.91.2017","rush",35
"5921","VP.8.A.91.2017","sedge",6
"5922","VP.8.A.91.2017","woodrush",1
"5923","VP.8.B.12.2017","grass",6
"5924","VP.8.B.12.2017","herb",15
"5925","VP.8.B.12.2017","horsetail",0
"5926","VP.8.B.12.2017","moss",16
"5927","VP.8.B.12.2017","rush",7
"5928","VP.8.B.12.2017","sedge",16
"5929","VP.8.B.12.2017","woodrush",1
"5930","VP.8.B.16.2016","grass",32
"5931","VP.8.B.16.2016","herb",37
"5932","VP.8.B.16.2016","horsetail",0
"5933","VP.8.B.16.2016","moss",0
"5934","VP.8.B.16.2016","rush",28
"5935","VP.8.B.16.2016","sedge",15
"5936","VP.8.B.16.2016","woodrush",3
"5937","VP.8.B.31.2017","grass",42
"5938","VP.8.B.31.2017","herb",38
"5939","VP.8.B.31.2017","horsetail",0
"5940","VP.8.B.31.2017","moss",10
"5941","VP.8.B.31.2017","rush",30
"5942","VP.8.B.31.2017","sedge",14
"5943","VP.8.B.31.2017","woodrush",1
"5944","VP.8.B.42.2016","grass",40
"5945","VP.8.B.42.2016","herb",48
"5946","VP.8.B.42.2016","horsetail",0
"5947","VP.8.B.42.2016","moss",0
"5948","VP.8.B.42.2016","rush",23
"5949","VP.8.B.42.2016","sedge",32
"5950","VP.8.B.42.2016","woodrush",0
"5951","VP.8.B.45.2015","grass",47
"5952","VP.8.B.45.2015","herb",59
"5953","VP.8.B.45.2015","horsetail",0
"5954","VP.8.B.45.2015","moss",8
"5955","VP.8.B.45.2015","rush",23
"5956","VP.8.B.45.2015","sedge",6
"5957","VP.8.B.45.2015","woodrush",0
"5958","VP.8.B.47.2017","grass",25
"5959","VP.8.B.47.2017","herb",27
"5960","VP.8.B.47.2017","horsetail",0
"5961","VP.8.B.47.2017","moss",8
"5962","VP.8.B.47.2017","rush",20
"5963","VP.8.B.47.2017","sedge",12
"5964","VP.8.B.47.2017","woodrush",0
"5965","VP.8.B.53.2016","grass",48
"5966","VP.8.B.53.2016","herb",37
"5967","VP.8.B.53.2016","horsetail",0
"5968","VP.8.B.53.2016","moss",0
"5969","VP.8.B.53.2016","rush",23
"5970","VP.8.B.53.2016","sedge",19
"5971","VP.8.B.53.2016","woodrush",0
"5972","VP.8.B.60.2015","grass",46
"5973","VP.8.B.60.2015","herb",27
"5974","VP.8.B.60.2015","horsetail",0
"5975","VP.8.B.60.2015","moss",2
"5976","VP.8.B.60.2015","rush",23
"5977","VP.8.B.60.2015","sedge",7
"5978","VP.8.B.60.2015","woodrush",0
"5979","VP.8.B.91.2015","grass",37
"5980","VP.8.B.91.2015","herb",46
"5981","VP.8.B.91.2015","horsetail",0
"5982","VP.8.B.91.2015","moss",4
"5983","VP.8.B.91.2015","rush",23
"5984","VP.8.B.91.2015","sedge",4
"5985","VP.8.B.91.2015","woodrush",1
"5986","VP.8.C.12.2015","grass",33
"5987","VP.8.C.12.2015","herb",44
"5988","VP.8.C.12.2015","horsetail",1
"5989","VP.8.C.12.2015","moss",8
"5990","VP.8.C.12.2015","rush",20
"5991","VP.8.C.12.2015","sedge",20
"5992","VP.8.C.12.2015","woodrush",0
"5993","VP.8.C.16.2017","grass",47
"5994","VP.8.C.16.2017","herb",60
"5995","VP.8.C.16.2017","horsetail",0
"5996","VP.8.C.16.2017","moss",6
"5997","VP.8.C.16.2017","rush",38
"5998","VP.8.C.16.2017","sedge",14
"5999","VP.8.C.16.2017","woodrush",0
"6000","VP.8.C.31.2015","grass",26
"6001","VP.8.C.31.2015","herb",45
"6002","VP.8.C.31.2015","horsetail",1
"6003","VP.8.C.31.2015","moss",17
"6004","VP.8.C.31.2015","rush",23
"6005","VP.8.C.31.2015","sedge",27
"6006","VP.8.C.31.2015","woodrush",0
"6007","VP.8.C.42.2017","grass",21
"6008","VP.8.C.42.2017","herb",35
"6009","VP.8.C.42.2017","horsetail",0
"6010","VP.8.C.42.2017","moss",6
"6011","VP.8.C.42.2017","rush",38
"6012","VP.8.C.42.2017","sedge",1
"6013","VP.8.C.42.2017","woodrush",0
"6014","VP.8.C.45.2016","grass",35
"6015","VP.8.C.45.2016","herb",30
"6016","VP.8.C.45.2016","horsetail",0
"6017","VP.8.C.45.2016","moss",0
"6018","VP.8.C.45.2016","rush",28
"6019","VP.8.C.45.2016","sedge",14
"6020","VP.8.C.45.2016","woodrush",0
"6021","VP.8.C.47.2015","grass",38
"6022","VP.8.C.47.2015","herb",52
"6023","VP.8.C.47.2015","horsetail",1
"6024","VP.8.C.47.2015","moss",23
"6025","VP.8.C.47.2015","rush",21
"6026","VP.8.C.47.2015","sedge",8
"6027","VP.8.C.47.2015","woodrush",0
"6028","VP.8.C.53.2017","grass",58
"6029","VP.8.C.53.2017","herb",32
"6030","VP.8.C.53.2017","horsetail",0
"6031","VP.8.C.53.2017","moss",6
"6032","VP.8.C.53.2017","rush",35
