"uid","species_group","cover"
"VP.4.B.9.2016","sedge",15
"VP.4.B.9.2016","woodrush",1
"VP.4.C.00a.2015","grass",52
"VP.4.C.00a.2015","herb",21
"VP.4.C.00a.2015","horsetail",0
"VP.4.C.00a.2015","moss",9
"VP.4.C.00a.2015","rush",23
"VP.4.C.00a.2015","sedge",30
"VP.4.C.00a.2015","woodrush",0
"VP.4.C.00b.2015","grass",48
"VP.4.C.00b.2015","herb",30
"VP.4.C.00b.2015","horsetail",0
"VP.4.C.00b.2015","moss",5
"VP.4.C.00b.2015","rush",29
"VP.4.C.00b.2015","sedge",27
"VP.4.C.00b.2015","woodrush",1
"VP.4.C.00c.2015","grass",33
"VP.4.C.00c.2015","herb",29
"VP.4.C.00c.2015","horsetail",0
"VP.4.C.00c.2015","moss",23
"VP.4.C.00c.2015","rush",16
"VP.4.C.00c.2015","sedge",11
"VP.4.C.00c.2015","woodrush",1
"VP.4.C.19.2016","grass",27
"VP.4.C.19.2016","herb",30
"VP.4.C.19.2016","horsetail",0
"VP.4.C.19.2016","moss",0
"VP.4.C.19.2016","rush",27
"VP.4.C.19.2016","sedge",0
"VP.4.C.19.2016","woodrush",0
"VP.4.C.2.2016","grass",11
"VP.4.C.2.2016","herb",22
"VP.4.C.2.2016","horsetail",0
"VP.4.C.2.2016","moss",0
"VP.4.C.2.2016","rush",19
"VP.4.C.2.2016","sedge",7
"VP.4.C.2.2016","woodrush",0
"VP.4.C.24.2017","grass",19
"VP.4.C.24.2017","herb",11
"VP.4.C.24.2017","horsetail",2
"VP.4.C.24.2017","moss",7
"VP.4.C.24.2017","rush",15
"VP.4.C.24.2017","sedge",27
"VP.4.C.24.2017","woodrush",0
"VP.4.C.38.2016","grass",58
"VP.4.C.38.2016","herb",35
"VP.4.C.38.2016","horsetail",0
"VP.4.C.38.2016","moss",0
"VP.4.C.38.2016","rush",19
"VP.4.C.38.2016","sedge",12
"VP.4.C.38.2016","woodrush",0
"VP.4.C.67.2017","grass",49
"VP.4.C.67.2017","herb",56
"VP.4.C.67.2017","horsetail",0
"VP.4.C.67.2017","moss",11
"VP.4.C.67.2017","rush",28
"VP.4.C.67.2017","sedge",11
"VP.4.C.67.2017","woodrush",1
"VP.4.C.9.2017","grass",32
"VP.4.C.9.2017","herb",59
"VP.4.C.9.2017","horsetail",0
"VP.4.C.9.2017","moss",8
"VP.4.C.9.2017","rush",12
"VP.4.C.9.2017","sedge",0
"VP.4.C.9.2017","woodrush",0
"VP.5.A.10.2015","grass",18
"VP.5.A.10.2015","herb",24
"VP.5.A.10.2015","horsetail",0
"VP.5.A.10.2015","moss",3
"VP.5.A.10.2015","rush",36
"VP.5.A.10.2015","sedge",2
"VP.5.A.10.2015","woodrush",0
"VP.5.A.10.2017","grass",21
"VP.5.A.10.2017","herb",17
"VP.5.A.10.2017","horsetail",0
"VP.5.A.10.2017","moss",11
"VP.5.A.10.2017","rush",35
"VP.5.A.10.2017","sedge",1
"VP.5.A.10.2017","woodrush",0
"VP.5.A.14.2016","grass",30
"VP.5.A.14.2016","herb",37
"VP.5.A.14.2016","horsetail",0
"VP.5.A.14.2016","moss",0
"VP.5.A.14.2016","rush",45
"VP.5.A.14.2016","sedge",2
"VP.5.A.14.2016","woodrush",0
"VP.5.A.28.2016","grass",46
"VP.5.A.28.2016","herb",40
"VP.5.A.28.2016","horsetail",0
"VP.5.A.28.2016","moss",0
"VP.5.A.28.2016","rush",40
"VP.5.A.28.2016","sedge",8
"VP.5.A.28.2016","woodrush",0
"VP.5.A.29.2017","grass",35
"VP.5.A.29.2017","herb",18
"VP.5.A.29.2017","horsetail",0
"VP.5.A.29.2017","moss",1
"VP.5.A.29.2017","rush",20
"VP.5.A.29.2017","sedge",2
"VP.5.A.29.2017","woodrush",0
"VP.5.A.41.2016","grass",45
"VP.5.A.41.2016","herb",38
"VP.5.A.41.2016","horsetail",0
"VP.5.A.41.2016","moss",0
"VP.5.A.41.2016","rush",38
"VP.5.A.41.2016","sedge",14
"VP.5.A.41.2016","woodrush",0
"VP.5.A.78.2015","grass",54
"VP.5.A.78.2015","herb",17
"VP.5.A.78.2015","horsetail",0
"VP.5.A.78.2015","moss",2
"VP.5.A.78.2015","rush",39
"VP.5.A.78.2015","sedge",0
"VP.5.A.78.2015","woodrush",0
"VP.5.A.80.2017","grass",41
"VP.5.A.80.2017","herb",12
"VP.5.A.80.2017","horsetail",0
"VP.5.A.80.2017","moss",6
"VP.5.A.80.2017","rush",29
"VP.5.A.80.2017","sedge",29
"VP.5.A.80.2017","woodrush",0
"VP.5.A.83.2015","grass",11
"VP.5.A.83.2015","herb",11
"VP.5.A.83.2015","horsetail",0
"VP.5.A.83.2015","moss",5
"VP.5.A.83.2015","rush",19
"VP.5.A.83.2015","sedge",8
"VP.5.A.83.2015","woodrush",3
"VP.5.B.10.2015","grass",48
"VP.5.B.10.2015","herb",39
"VP.5.B.10.2015","horsetail",0
"VP.5.B.10.2015","moss",12
"VP.5.B.10.2015","rush",35
"VP.5.B.10.2015","sedge",11
"VP.5.B.10.2015","woodrush",1
"VP.5.B.10.2016","grass",37
"VP.5.B.10.2016","herb",39
"VP.5.B.10.2016","horsetail",0
"VP.5.B.10.2016","moss",0
"VP.5.B.10.2016","rush",30
"VP.5.B.10.2016","sedge",4
"VP.5.B.10.2016","woodrush",0
"VP.5.B.14.2017","grass",54
"VP.5.B.14.2017","herb",24
"VP.5.B.14.2017","horsetail",0
"VP.5.B.14.2017","moss",13
"VP.5.B.14.2017","rush",28
"VP.5.B.14.2017","sedge",34
"VP.5.B.14.2017","woodrush",1
"VP.5.B.28.2017","grass",51
"VP.5.B.28.2017","herb",30
"VP.5.B.28.2017","horsetail",0
"VP.5.B.28.2017","moss",15
"VP.5.B.28.2017","rush",20
"VP.5.B.28.2017","sedge",16
"VP.5.B.28.2017","woodrush",1
"VP.5.B.29.2015","grass",48
"VP.5.B.29.2015","herb",30
"VP.5.B.29.2015","horsetail",0
"VP.5.B.29.2015","moss",8
"VP.5.B.29.2015","rush",35
"VP.5.B.29.2015","sedge",8
"VP.5.B.29.2015","woodrush",0
"VP.5.B.41.2017","grass",66
"VP.5.B.41.2017","herb",32
"VP.5.B.41.2017","horsetail",0
"VP.5.B.41.2017","moss",8
"VP.5.B.41.2017","rush",28
"VP.5.B.41.2017","sedge",34
"VP.5.B.41.2017","woodrush",0
"VP.5.B.78.2016","grass",33
"VP.5.B.78.2016","herb",28
"VP.5.B.78.2016","horsetail",0
"VP.5.B.78.2016","moss",0
"VP.5.B.78.2016","rush",36
"VP.5.B.78.2016","sedge",27
"VP.5.B.78.2016","woodrush",0
"VP.5.B.80.2015","grass",35
"VP.5.B.80.2015","herb",52
"VP.5.B.80.2015","horsetail",0
"VP.5.B.80.2015","moss",3
"VP.5.B.80.2015","rush",1
"VP.5.B.80.2015","sedge",14
"VP.5.B.80.2015","woodrush",1
"VP.5.B.83.2016","grass",54
"VP.5.B.83.2016","herb",24
"VP.5.B.83.2016","horsetail",0
"VP.5.B.83.2016","moss",0
"VP.5.B.83.2016","rush",36
"VP.5.B.83.2016","sedge",20
"VP.5.B.83.2016","woodrush",1
"VP.5.C.10.2016","grass",59
"VP.5.C.10.2016","herb",48
"VP.5.C.10.2016","horsetail",0
"VP.5.C.10.2016","moss",0
"VP.5.C.10.2016","rush",12
"VP.5.C.10.2016","sedge",4
"VP.5.C.10.2016","woodrush",1
"VP.5.C.10.2017","grass",16
"VP.5.C.10.2017","herb",38
"VP.5.C.10.2017","horsetail",0
"VP.5.C.10.2017","moss",3
"VP.5.C.10.2017","rush",7
"VP.5.C.10.2017","sedge",24
"VP.5.C.10.2017","woodrush",0
"VP.5.C.14.2015","grass",38
"VP.5.C.14.2015","herb",52
"VP.5.C.14.2015","horsetail",0
"VP.5.C.14.2015","moss",14
"VP.5.C.14.2015","rush",40
"VP.5.C.14.2015","sedge",17
"VP.5.C.14.2015","woodrush",0
"VP.5.C.28.2015","grass",19
"VP.5.C.28.2015","herb",39
"VP.5.C.28.2015","horsetail",0
"VP.5.C.28.2015","moss",5
"VP.5.C.28.2015","rush",35
"VP.5.C.28.2015","sedge",8
"VP.5.C.28.2015","woodrush",1
"VP.5.C.29.2016","grass",38
"VP.5.C.29.2016","herb",25
"VP.5.C.29.2016","horsetail",0
"VP.5.C.29.2016","moss",0
"VP.5.C.29.2016","rush",28
"VP.5.C.29.2016","sedge",24
"VP.5.C.29.2016","woodrush",1
"VP.5.C.41.2015","grass",46
"VP.5.C.41.2015","herb",45
"VP.5.C.41.2015","horsetail",0
"VP.5.C.41.2015","moss",22
"VP.5.C.41.2015","rush",23
"VP.5.C.41.2015","sedge",27
"VP.5.C.41.2015","woodrush",1
"VP.5.C.78.2017","grass",30
"VP.5.C.78.2017","herb",40
"VP.5.C.78.2017","horsetail",0
"VP.5.C.78.2017","moss",7
"VP.5.C.78.2017","rush",37
"VP.5.C.78.2017","sedge",18
"VP.5.C.78.2017","woodrush",0
"VP.5.C.80.2016","grass",56
"VP.5.C.80.2016","herb",19
"VP.5.C.80.2016","horsetail",0
"VP.5.C.80.2016","moss",0
"VP.5.C.80.2016","rush",20
"VP.5.C.80.2016","sedge",4
"VP.5.C.80.2016","woodrush",1
"VP.5.C.83.2017","grass",65
"VP.5.C.83.2017","herb",32
"VP.5.C.83.2017","horsetail",0
"VP.5.C.83.2017","moss",6
"VP.5.C.83.2017","rush",15
"VP.5.C.83.2017","sedge",27
"VP.5.C.83.2017","woodrush",1
"VP.6.A.16.2015","grass",34
"VP.6.A.16.2015","herb",31
"VP.6.A.16.2015","horsetail",0
"VP.6.A.16.2015","moss",4
"VP.6.A.16.2015","rush",35
"VP.6.A.16.2015","sedge",13
"VP.6.A.16.2015","woodrush",0
"VP.6.A.3.2016","grass",32
"VP.6.A.3.2016","herb",17
"VP.6.A.3.2016","horsetail",0
"VP.6.A.3.2016","moss",0
"VP.6.A.3.2016","rush",2
"VP.6.A.3.2016","sedge",0
"VP.6.A.3.2016","woodrush",0
"VP.6.A.42.2015","grass",35
"VP.6.A.42.2015","herb",31
"VP.6.A.42.2015","horsetail",0
"VP.6.A.42.2015","moss",0
"VP.6.A.42.2015","rush",28
"VP.6.A.42.2015","sedge",0
"VP.6.A.42.2015","woodrush",0
"VP.6.A.47.2017","grass",31
"VP.6.A.47.2017","herb",16
"VP.6.A.47.2017","horsetail",0
"VP.6.A.47.2017","moss",10
"VP.6.A.47.2017","rush",28
"VP.6.A.47.2017","sedge",1
"VP.6.A.47.2017","woodrush",0
"VP.6.A.48.2017","grass",51
"VP.6.A.48.2017","herb",16
"VP.6.A.48.2017","horsetail",0
"VP.6.A.48.2017","moss",2
"VP.6.A.48.2017","rush",20
"VP.6.A.48.2017","sedge",0
"VP.6.A.48.2017","woodrush",0
"VP.6.A.53.2015","grass",42
"VP.6.A.53.2015","herb",25
"VP.6.A.53.2015","horsetail",0
"VP.6.A.53.2015","moss",4
"VP.6.A.53.2015","rush",30
"VP.6.A.53.2015","sedge",0
"VP.6.A.53.2015","woodrush",0
"VP.6.A.79.2016","grass",25
"VP.6.A.79.2016","herb",7
"VP.6.A.79.2016","horsetail",0
"VP.6.A.79.2016","moss",0
"VP.6.A.79.2016","rush",12
"VP.6.A.79.2016","sedge",16
"VP.6.A.79.2016","woodrush",0
"VP.6.A.86.2017","grass",68
"VP.6.A.86.2017","herb",8
"VP.6.A.86.2017","horsetail",0
"VP.6.A.86.2017","moss",6
"VP.6.A.86.2017","rush",22
"VP.6.A.86.2017","sedge",14
"VP.6.A.86.2017","woodrush",0
"VP.6.A.96.2016","grass",50
"VP.6.A.96.2016","herb",7
"VP.6.A.96.2016","horsetail",0
"VP.6.A.96.2016","moss",0
"VP.6.A.96.2016","rush",3
"VP.6.A.96.2016","sedge",14
"VP.6.A.96.2016","woodrush",0
"VP.6.B.13.2016","grass",42
"VP.6.B.13.2016","herb",52
"VP.6.B.13.2016","horsetail",0
"VP.6.B.13.2016","moss",0
"VP.6.B.13.2016","rush",30
"VP.6.B.13.2016","sedge",26
"VP.6.B.13.2016","woodrush",1
"VP.6.B.3.2017","grass",52
"VP.6.B.3.2017","herb",47
"VP.6.B.3.2017","horsetail",0
"VP.6.B.3.2017","moss",2
"VP.6.B.3.2017","rush",44
"VP.6.B.3.2017","sedge",1
"VP.6.B.3.2017","woodrush",0
"VP.6.B.47.2015","grass",43
"VP.6.B.47.2015","herb",25
"VP.6.B.47.2015","horsetail",0
"VP.6.B.47.2015","moss",8
"VP.6.B.47.2015","rush",23
"VP.6.B.47.2015","sedge",21
"VP.6.B.47.2015","woodrush",1
"VP.6.B.48.2015","grass",49
"VP.6.B.48.2015","herb",29
"VP.6.B.48.2015","horsetail",0
"VP.6.B.48.2015","moss",5
"VP.6.B.48.2015","rush",23
"VP.6.B.48.2015","sedge",14
"VP.6.B.48.2015","woodrush",1
"VP.6.B.79.2017","grass",26
"VP.6.B.79.2017","herb",28
"VP.6.B.79.2017","horsetail",0
"VP.6.B.79.2017","moss",6
"VP.6.B.79.2017","rush",39
"VP.6.B.79.2017","sedge",30
"VP.6.B.79.2017","woodrush",0
"VP.6.B.84.2016","grass",47
"VP.6.B.84.2016","herb",38
"VP.6.B.84.2016","horsetail",0
"VP.6.B.84.2016","moss",0
"VP.6.B.84.2016","rush",43
"VP.6.B.84.2016","sedge",5
"VP.6.B.84.2016","woodrush",0
"VP.6.B.85.2016","grass",53
"VP.6.B.85.2016","herb",39
"VP.6.B.85.2016","horsetail",0
"VP.6.B.85.2016","moss",0
"VP.6.B.85.2016","rush",38
"VP.6.B.85.2016","sedge",14
"VP.6.B.85.2016","woodrush",0
"VP.6.B.86.2015","grass",30
"VP.6.B.86.2015","herb",14
"VP.6.B.86.2015","horsetail",0
"VP.6.B.86.2015","moss",8
"VP.6.B.86.2015","rush",23
"VP.6.B.86.2015","sedge",3
"VP.6.B.86.2015","woodrush",0
"VP.6.B.96.2017","grass",29
"VP.6.B.96.2017","herb",22
"VP.6.B.96.2017","horsetail",0
"VP.6.B.96.2017","moss",11
"VP.6.B.96.2017","rush",7
"VP.6.B.96.2017","sedge",1
"VP.6.B.96.2017","woodrush",0
"VP.6.C.13.2017","grass",45
"VP.6.C.13.2017","herb",45
"VP.6.C.13.2017","horsetail",0
"VP.6.C.13.2017","moss",6
"VP.6.C.13.2017","rush",43
"VP.6.C.13.2017","sedge",16
"VP.6.C.13.2017","woodrush",1
"VP.6.C.3.2015","grass",52
"VP.6.C.3.2015","herb",52
"VP.6.C.3.2015","horsetail",1
"VP.6.C.3.2015","moss",8
"VP.6.C.3.2015","rush",14
"VP.6.C.3.2015","sedge",18
"VP.6.C.3.2015","woodrush",0
"VP.6.C.47.2016","grass",53
"VP.6.C.47.2016","herb",25
"VP.6.C.47.2016","horsetail",0
"VP.6.C.47.2016","moss",0
"VP.6.C.47.2016","rush",36
"VP.6.C.47.2016","sedge",10
"VP.6.C.47.2016","woodrush",1
"VP.6.C.48.2016","grass",60
"VP.6.C.48.2016","herb",46
"VP.6.C.48.2016","horsetail",0
"VP.6.C.48.2016","moss",0
"VP.6.C.48.2016","rush",30
"VP.6.C.48.2016","sedge",15
"VP.6.C.48.2016","woodrush",0
"VP.6.C.79.2015","grass",25
"VP.6.C.79.2015","herb",37
"VP.6.C.79.2015","horsetail",0
"VP.6.C.79.2015","moss",21
"VP.6.C.79.2015","rush",28
"VP.6.C.79.2015","sedge",27
"VP.6.C.79.2015","woodrush",0
"VP.6.C.84.2017","grass",49
"VP.6.C.84.2017","herb",24
"VP.6.C.84.2017","horsetail",0
"VP.6.C.84.2017","moss",10
"VP.6.C.84.2017","rush",36
"VP.6.C.84.2017","sedge",1
"VP.6.C.84.2017","woodrush",0
"VP.6.C.85.2017","grass",50
"VP.6.C.85.2017","herb",34
"VP.6.C.85.2017","horsetail",0
"VP.6.C.85.2017","moss",6
"VP.6.C.85.2017","rush",45
"VP.6.C.85.2017","sedge",21
"VP.6.C.85.2017","woodrush",1
"VP.6.C.86.2016","grass",22
"VP.6.C.86.2016","herb",28
"VP.6.C.86.2016","horsetail",0
"VP.6.C.86.2016","moss",0
"VP.6.C.86.2016","rush",23
"VP.6.C.86.2016","sedge",21
"VP.6.C.86.2016","woodrush",0
"VP.6.C.96.2015","grass",38
"VP.6.C.96.2015","herb",41
"VP.6.C.96.2015","horsetail",0
"VP.6.C.96.2015","moss",6
"VP.6.C.96.2015","rush",51
"VP.6.C.96.2015","sedge",5
"VP.6.C.96.2015","woodrush",0
"VP.7.A.17.2017","grass",27
"VP.7.A.17.2017","herb",47
"VP.7.A.17.2017","horsetail",0
"VP.7.A.17.2017","moss",9
"VP.7.A.17.2017","rush",28
"VP.7.A.17.2017","sedge",17
"VP.7.A.17.2017","woodrush",0
"VP.7.A.24.2016","grass",38
"VP.7.A.24.2016","herb",12
"VP.7.A.24.2016","horsetail",0
"VP.7.A.24.2016","moss",0
"VP.7.A.24.2016","rush",16
"VP.7.A.24.2016","sedge",14
"VP.7.A.24.2016","woodrush",0
"VP.7.A.24.2017","grass",29
"VP.7.A.24.2017","herb",9
"VP.7.A.24.2017","horsetail",1
"VP.7.A.24.2017","moss",8
"VP.7.A.24.2017","rush",20
"VP.7.A.24.2017","sedge",24
"VP.7.A.24.2017","woodrush",0
"VP.7.A.33.2017","grass",50
"VP.7.A.33.2017","herb",14
"VP.7.A.33.2017","horsetail",0
"VP.7.A.33.2017","moss",9
"VP.7.A.33.2017","rush",31
"VP.7.A.33.2017","sedge",14
"VP.7.A.33.2017","woodrush",1
"VP.7.A.50.2015","grass",33
"VP.7.A.50.2015","herb",25
"VP.7.A.50.2015","horsetail",0
"VP.7.A.50.2015","moss",3
"VP.7.A.50.2015","rush",29
"VP.7.A.50.2015","sedge",8
"VP.7.A.50.2015","woodrush",1
"VP.7.A.59.2015","grass",30
"VP.7.A.59.2015","herb",24
"VP.7.A.59.2015","horsetail",1
"VP.7.A.59.2015","moss",6
"VP.7.A.59.2015","rush",38
"VP.7.A.59.2015","sedge",11
"VP.7.A.59.2015","woodrush",1
"VP.7.A.63.2016","grass",42
"VP.7.A.63.2016","herb",15
"VP.7.A.63.2016","horsetail",0
"VP.7.A.63.2016","moss",0
"VP.7.A.63.2016","rush",7
"VP.7.A.63.2016","sedge",7
"VP.7.A.63.2016","woodrush",0
"VP.7.A.98.2015","grass",47
"VP.7.A.98.2015","herb",29
"VP.7.A.98.2015","horsetail",1
"VP.7.A.98.2015","moss",15
"VP.7.A.98.2015","rush",38
"VP.7.A.98.2015","sedge",30
"VP.7.A.98.2015","woodrush",0
"VP.7.A.99.2016","grass",31
"VP.7.A.99.2016","herb",63
"VP.7.A.99.2016","horsetail",1
"VP.7.A.99.2016","moss",0
"VP.7.A.99.2016","rush",16
"VP.7.A.99.2016","sedge",10
"VP.7.A.99.2016","woodrush",2
"VP.7.B.17.2015","grass",63
"VP.7.B.17.2015","herb",29
"VP.7.B.17.2015","horsetail",0
"VP.7.B.17.2015","moss",16
"VP.7.B.17.2015","rush",16
"VP.7.B.17.2015","sedge",20
"VP.7.B.17.2015","woodrush",3
"VP.7.B.2.2017","grass",33
"VP.7.B.2.2017","herb",49
"VP.7.B.2.2017","horsetail",0
"VP.7.B.2.2017","moss",11
"VP.7.B.2.2017","rush",46
"VP.7.B.2.2017","sedge",14
"VP.7.B.2.2017","woodrush",1
"VP.7.B.24.2015","grass",65
"VP.7.B.24.2015","herb",40
"VP.7.B.24.2015","horsetail",0
"VP.7.B.24.2015","moss",9
"VP.7.B.24.2015","rush",3
"VP.7.B.24.2015","sedge",16
"VP.7.B.24.2015","woodrush",3
"VP.7.B.33.2015","grass",61
"VP.7.B.33.2015","herb",26
"VP.7.B.33.2015","horsetail",0
"VP.7.B.33.2015","moss",8
"VP.7.B.33.2015","rush",16
"VP.7.B.33.2015","sedge",6
"VP.7.B.33.2015","woodrush",2
"VP.7.B.50.2016","grass",17
"VP.7.B.50.2016","herb",21
"VP.7.B.50.2016","horsetail",0
"VP.7.B.50.2016","moss",0
"VP.7.B.50.2016","rush",3
"VP.7.B.50.2016","sedge",8
"VP.7.B.50.2016","woodrush",0
"VP.7.B.59.2016","grass",42
"VP.7.B.59.2016","herb",29
"VP.7.B.59.2016","horsetail",0
"VP.7.B.59.2016","moss",0
"VP.7.B.59.2016","rush",31
"VP.7.B.59.2016","sedge",16
"VP.7.B.59.2016","woodrush",0
"VP.7.B.63.2017","grass",14
"VP.7.B.63.2017","herb",50
"VP.7.B.63.2017","horsetail",0
"VP.7.B.63.2017","moss",10
"VP.7.B.63.2017","rush",23
"VP.7.B.63.2017","sedge",2
"VP.7.B.63.2017","woodrush",0
"VP.7.B.98.2016","grass",21
"VP.7.B.98.2016","herb",47
"VP.7.B.98.2016","horsetail",0
"VP.7.B.98.2016","moss",0
"VP.7.B.98.2016","rush",19
"VP.7.B.98.2016","sedge",1
"VP.7.B.98.2016","woodrush",0
"VP.7.B.99.2017","grass",16
"VP.7.B.99.2017","herb",28
"VP.7.B.99.2017","horsetail",0
"VP.7.B.99.2017","moss",14
"VP.7.B.99.2017","rush",17
"VP.7.B.99.2017","sedge",0
"VP.7.B.99.2017","woodrush",1
"VP.7.C.17.2016","grass",52
"VP.7.C.17.2016","herb",59
"VP.7.C.17.2016","horsetail",0
"VP.7.C.17.2016","moss",0
"VP.7.C.17.2016","rush",28
"VP.7.C.17.2016","sedge",23
"VP.7.C.17.2016","woodrush",1
"VP.7.C.24.2015","grass",31
"VP.7.C.24.2015","herb",29
"VP.7.C.24.2015","horsetail",0
"VP.7.C.24.2015","moss",16
"VP.7.C.24.2015","rush",35
"VP.7.C.24.2015","sedge",5
"VP.7.C.24.2015","woodrush",1
"VP.7.C.24.2016","grass",55
"VP.7.C.24.2016","herb",24
"VP.7.C.24.2016","horsetail",0
"VP.7.C.24.2016","moss",0
"VP.7.C.24.2016","rush",28
"VP.7.C.24.2016","sedge",24
"VP.7.C.24.2016","woodrush",0
"VP.7.C.33.2016","grass",57
"VP.7.C.33.2016","herb",22
"VP.7.C.33.2016","horsetail",0
"VP.7.C.33.2016","moss",0
"VP.7.C.33.2016","rush",21
"VP.7.C.33.2016","sedge",18
"VP.7.C.33.2016","woodrush",0
"VP.7.C.50.2017","grass",29
"VP.7.C.50.2017","herb",54
"VP.7.C.50.2017","horsetail",0
"VP.7.C.50.2017","moss",7
"VP.7.C.50.2017","rush",27
"VP.7.C.50.2017","sedge",30
"VP.7.C.50.2017","woodrush",1
"VP.7.C.59.2017","grass",25
"VP.7.C.59.2017","herb",32
"VP.7.C.59.2017","horsetail",0
"VP.7.C.59.2017","moss",8
"VP.7.C.59.2017","rush",37
"VP.7.C.59.2017","sedge",11
"VP.7.C.59.2017","woodrush",1
"VP.7.C.63.2015","grass",45
"VP.7.C.63.2015","herb",29
"VP.7.C.63.2015","horsetail",0
"VP.7.C.63.2015","moss",13
"VP.7.C.63.2015","rush",28
"VP.7.C.63.2015","sedge",3
"VP.7.C.63.2015","woodrush",0
"VP.7.C.98.2017","grass",22
"VP.7.C.98.2017","herb",27
"VP.7.C.98.2017","horsetail",0
"VP.7.C.98.2017","moss",10
"VP.7.C.98.2017","rush",24
"VP.7.C.98.2017","sedge",15
"VP.7.C.98.2017","woodrush",0
"VP.7.C.99.2015","grass",20
"VP.7.C.99.2015","herb",47
"VP.7.C.99.2015","horsetail",1
"VP.7.C.99.2015","moss",18
"VP.7.C.99.2015","rush",20
"VP.7.C.99.2015","sedge",8
"VP.7.C.99.2015","woodrush",1
"VP.8.A.12.2016","grass",38
"VP.8.A.12.2016","herb",38
"VP.8.A.12.2016","horsetail",0
"VP.8.A.12.2016","moss",5
"VP.8.A.12.2016","rush",23
"VP.8.A.12.2016","sedge",5
"VP.8.A.12.2016","woodrush",1
"VP.8.A.16.2015","grass",39
"VP.8.A.16.2015","herb",20
"VP.8.A.16.2015","horsetail",1
"VP.8.A.16.2015","moss",10
"VP.8.A.16.2015","rush",35
"VP.8.A.16.2015","sedge",16
"VP.8.A.16.2015","woodrush",1
"VP.8.A.31.2016","grass",43
"VP.8.A.31.2016","herb",29
"VP.8.A.31.2016","horsetail",0
"VP.8.A.31.2016","moss",0
"VP.8.A.31.2016","rush",20
"VP.8.A.31.2016","sedge",14
"VP.8.A.31.2016","woodrush",0
"VP.8.A.42.2015","grass",16
"VP.8.A.42.2015","herb",14
"VP.8.A.42.2015","horsetail",0
"VP.8.A.42.2015","moss",0
"VP.8.A.42.2015","rush",0
"VP.8.A.42.2015","sedge",0
"VP.8.A.42.2015","woodrush",1
"VP.8.A.45.2017","grass",27
"VP.8.A.45.2017","herb",16
"VP.8.A.45.2017","horsetail",0
"VP.8.A.45.2017","moss",2
"VP.8.A.45.2017","rush",28
"VP.8.A.45.2017","sedge",14
"VP.8.A.45.2017","woodrush",0
"VP.8.A.47.2016","grass",32
"VP.8.A.47.2016","herb",27
"VP.8.A.47.2016","horsetail",1
"VP.8.A.47.2016","moss",0
"VP.8.A.47.2016","rush",16
"VP.8.A.47.2016","sedge",24
"VP.8.A.47.2016","woodrush",0
"VP.8.A.53.2015","grass",32
"VP.8.A.53.2015","herb",41
"VP.8.A.53.2015","horsetail",0
"VP.8.A.53.2015","moss",0
"VP.8.A.53.2015","rush",28
"VP.8.A.53.2015","sedge",16
"VP.8.A.53.2015","woodrush",0
"VP.8.A.66.2017","grass",31
"VP.8.A.66.2017","herb",21
"VP.8.A.66.2017","horsetail",1
"VP.8.A.66.2017","moss",2
"VP.8.A.66.2017","rush",36
"VP.8.A.66.2017","sedge",24
"VP.8.A.66.2017","woodrush",1
"VP.8.A.91.2017","grass",37
"VP.8.A.91.2017","herb",19
"VP.8.A.91.2017","horsetail",0
"VP.8.A.91.2017","moss",11
"VP.8.A.91.2017","rush",35
"VP.8.A.91.2017","sedge",6
"VP.8.A.91.2017","woodrush",1
"VP.8.B.12.2017","grass",6
"VP.8.B.12.2017","herb",15
"VP.8.B.12.2017","horsetail",0
"VP.8.B.12.2017","moss",16
"VP.8.B.12.2017","rush",7
"VP.8.B.12.2017","sedge",16
"VP.8.B.12.2017","woodrush",1
"VP.8.B.16.2016","grass",32
"VP.8.B.16.2016","herb",37
"VP.8.B.16.2016","horsetail",0
"VP.8.B.16.2016","moss",0
"VP.8.B.16.2016","rush",28
"VP.8.B.16.2016","sedge",15
"VP.8.B.16.2016","woodrush",3
"VP.8.B.31.2017","grass",42
"VP.8.B.31.2017","herb",38
"VP.8.B.31.2017","horsetail",0
"VP.8.B.31.2017","moss",10
"VP.8.B.31.2017","rush",30
"VP.8.B.31.2017","sedge",14
"VP.8.B.31.2017","woodrush",1
"VP.8.B.42.2016","grass",40
"VP.8.B.42.2016","herb",48
"VP.8.B.42.2016","horsetail",0
"VP.8.B.42.2016","moss",0
"VP.8.B.42.2016","rush",23
"VP.8.B.42.2016","sedge",32
"VP.8.B.42.2016","woodrush",0
"VP.8.B.45.2015","grass",47
"VP.8.B.45.2015","herb",59
"VP.8.B.45.2015","horsetail",0
"VP.8.B.45.2015","moss",8
"VP.8.B.45.2015","rush",23
"VP.8.B.45.2015","sedge",6
"VP.8.B.45.2015","woodrush",0
"VP.8.B.47.2017","grass",25
"VP.8.B.47.2017","herb",27
"VP.8.B.47.2017","horsetail",0
"VP.8.B.47.2017","moss",8
"VP.8.B.47.2017","rush",20
"VP.8.B.47.2017","sedge",12
"VP.8.B.47.2017","woodrush",0
"VP.8.B.53.2016","grass",48
"VP.8.B.53.2016","herb",37
"VP.8.B.53.2016","horsetail",0
"VP.8.B.53.2016","moss",0
"VP.8.B.53.2016","rush",23
"VP.8.B.53.2016","sedge",19
"VP.8.B.53.2016","woodrush",0
"VP.8.B.60.2015","grass",46
"VP.8.B.60.2015","herb",27
